ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,DIRECTORY,EDITION,PAGE,GRID_REFERENCE_X,GRID_REFERENCE_Y,LIGHT_CONDITION,LIGHT_CONDITION_DESC,NODE_ID_x,NO_OF_VEHICLES,NO_PERSONS,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_KILLED,NO_PERSONS_NOT_INJ,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,NODE_ID_y,NODE_TYPE,AMG_X,AMG_Y,LG_AREA_NAME,REGION_NAME,DEG_URBAN_NAME,LATITUDE,LONGITUDE,POSTCODE
T20100023149,11/6/10,17.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,48,E,4.0,2,Dusk/Dawn,234145,1,1,0,1,0,0,2,5,Not at intersection,3,100,234145.0,N,2611769.799,2536887.552,WANGARATTA,NORTH EASTERN REGION,RURAL_VICTORIA,-36.660940000000004,146.25035,3675.0
T20100023185,12/6/10,10.31.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,MEL,40,65,H,1.0,1,Day,233926,1,2,0,2,0,0,1,5,Not at intersection,3,80,233926.0,N,2528056.516,2407586.185,MAROONDAH,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-37.83234,145.31871999999998,3137.0
T20100023725,16/6/10,21.40.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,58,H,8.0,5,Dark No street lights,60529,2,4,0,1,0,3,1,2,T intersection,3,100,60529.0,I,2409296.863,2453977.877,HEPBURN,WESTERN REGION,RURAL_VICTORIA,-37.410340000000005,143.97531999999998,3364.0
T20100024670,4/6/10,18.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,,,,,,2,Dusk/Dawn,-3,1,2,0,1,0,1,2,5,Not at intersection,3,100,,,,,,,,,,
T20100024796,24/6/10,05.00.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,61,C,3.0,5,Dark No street lights,235262,1,2,0,2,0,0,2,5,Not at intersection,3,110,235262.0,N,2509001.484,2492554.147,MITCHELL,NORTHERN REGION,RURAL_VICTORIA,-37.06706,145.10123000000002,3659.0
T20100024870,24/6/10,06.30.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,96,G,5.0,2,Dusk/Dawn,234121,1,1,0,1,0,0,2,5,Not at intersection,3,100,234121.0,N,2577042.508,2365641.943,BAW BAW,EASTERN REGION,RURAL_VICTORIA,-38.207440000000005,145.87958999999998,3821.0
T20100025605,29/6/10,16.05.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,55,G,3.0,2,Dusk/Dawn,234176,1,1,1,0,0,0,1,5,Not at intersection,2,100,234176.0,N,2263117.401,2486937.108,NORTHERN GRAMPIANS,WESTERN REGION,RURAL_VICTORIA,-37.08784,142.33493,3401.0
T20100027810,9/7/10,15.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,93,B,3.0,1,Day,234624,1,1,1,0,0,0,2,5,Not at intersection,2,100,234624.0,N,2415218.998,2381107.151,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.06745,144.03386,3321.0
T20100028268,17/7/10,16.55.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,680,F,10.0,1,Day,235075,1,1,0,1,0,0,1,5,Not at intersection,3,100,235075.0,N,2564898.359,2442727.165,MURRINDINDI,NORTH EASTERN REGION,RURAL_VICTORIA,-37.513870000000004,145.73416,3779.0
T20100028495,14/3/10,18.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,103,E,2.0,2,Dusk/Dawn,234891,1,1,0,1,0,0,2,5,Not at intersection,3,100,234891.0,N,2611680.966,2328009.854,SOUTH GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-38.54285,146.28079,3960.0
T20100028647,31/5/10,19.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,,,,,,2,Dusk/Dawn,-3,1,1,0,1,0,0,2,5,Not at intersection,3,100,,,,,,,,,,
T20100029079,5/7/10,19.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,661,R,5.0,3,Dark Street lights on,234974,1,1,1,0,0,0,2,5,Not at intersection,2,50,234974.0,N,2676493.038,2527395.66,ALPINE,NORTH EASTERN REGION,TOWNS,-36.73659,146.97643,3741.0
T20100029328,22/7/10,00.30.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,59,E,6.0,5,Dark No street lights,235987,1,1,0,1,0,0,1,5,Not at intersection,3,100,235987.0,N,2431698.401,2465299.046,HEPBURN,WESTERN REGION,RURAL_VICTORIA,-37.31023,144.22941,3461.0
T20100029337,24/7/10,18.10.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,61,C,2.0,5,Dark No street lights,234979,1,2,0,2,0,0,1,5,Not at intersection,3,80,234979.0,N,2509474.86,2496802.187,MITCHELL,NORTHERN REGION,RURAL_VICTORIA,-37.02877,145.1065,3660.0
T20100030309,30/7/10,19.05.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,96,G,3.0,5,Dark No street lights,235886,1,3,0,3,0,0,1,5,Not at intersection,3,100,235886.0,N,2580047.298,2377531.702,BAW BAW,EASTERN REGION,RURAL_VICTORIA,-38.10008,145.91259,3821.0
T20100030401,31/7/10,11.20.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,MEL,40,180,A,4.0,1,Day,57208,2,4,1,1,0,2,1,2,T intersection,2,70,57208.0,I,2494080.107,2430756.301,HUME,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.62397,144.93293,3064.0
T20100030432,31/7/10,14.05.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,55,G,8.0,1,Day,235203,1,1,1,0,0,0,1,5,Not at intersection,2,100,235203.0,N,2264031.902,2452614.701,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.39725,142.3344,3294.0
T20100030783,2/8/10,23.15.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,MEL,40,287,B,1.0,5,Dark No street lights,235334,2,3,0,2,0,1,1,5,Not at intersection,3,100,235334.0,N,2549262.281,2415817.82,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.757290000000005,145.55907,3139.0
T20100030935,3/8/10,05.36.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,84,D,6.0,5,Dark No street lights,235167,1,1,1,0,0,0,1,5,Not at intersection,2,100,235167.0,N,2738279.576,2412229.005,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.76043,147.70465,3875.0
T20100032270,11/6/10,16.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,5,F,8.0,1,Day,235950,1,1,0,1,0,0,2,5,Not at intersection,3,888,235950.0,N,2212543.545,2724570.314,MILDURA,WESTERN REGION,RURAL_VICTORIA,-34.93342,141.85463000000001,3490.0
T20100032517,13/8/10,20.25.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,443,A,5.0,5,Dark No street lights,235744,1,1,1,0,0,0,1,5,Not at intersection,2,100,235744.0,N,2422859.126,2395551.297,GOLDEN PLAINS,SOUTH WESTERN REGION,RURAL_VICTORIA,-37.93799,144.12243999999998,3332.0
T20100033138,7/8/10,06.35.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,22,G,8.0,5,Dark No street lights,235921,1,1,1,0,0,0,2,5,Not at intersection,2,100,235921.0,N,2529937.369,2618521.205,MOIRA,NORTH EASTERN REGION,RURAL_VICTORIA,-35.93136,145.33174,3637.0
T20100033831,22/8/10,16.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,MEL,40,17,A,11.0,1,Day,235850,1,1,0,1,0,0,1,5,Not at intersection,3,60,235850.0,N,2494077.983,2418140.298,MORELAND,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.73765,144.93281000000002,3044.0
T20100033861,23/8/10,03.15.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,98,H,3.0,5,Dark No street lights,235861,1,2,0,1,0,1,1,5,Not at intersection,3,100,235861.0,N,2674947.009,2377806.954,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.08455,146.99421,3851.0
T20100034005,24/8/10,05.45.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,MEL,40,380,B,1.0,5,Dark No street lights,236033,1,1,0,1,0,0,1,5,Not at intersection,3,100,236033.0,N,2527553.975,2443966.646,MURRINDINDI,NORTH EASTERN REGION,RURAL_VICTORIA,-37.50455,145.31166000000002,3757.0
T20100034248,25/8/10,17.34.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,,,,,,2,Dusk/Dawn,-3,1,1,0,1,0,0,2,5,Not at intersection,3,100,,,,,,,,,,
T20100034579,27/8/10,19.45.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,97,D,8.0,5,Dark No street lights,236156,1,1,0,1,0,0,1,2,T intersection,3,100,236156.0,I,2599733.077,2344873.742,SOUTH GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-38.392340000000004,146.14146000000002,3871.0
T20100035506,3/9/10,12.00.00,3,Struck animal,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE       ,VCS,9,30,D,3.0,1,Day,243321,1,1,1,0,0,0,1,5,Not at intersection,2,100,243321.0,N,2425811.143,2598389.875,LODDON,NORTHERN REGION,RURAL_VICTORIA,-36.11037,144.17598999999998,3575.0
T20100035539,3/9/10,18.15.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,93,B,5.0,5,Dark No street lights,236308,2,3,0,3,0,0,1,5,Not at intersection,3,100,236308.0,N,2417964.048,2363999.846,SURF COAST,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.2218,144.06322,3240.0
T20100036130,7/9/10,19.35.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,46,E,3.0,5,Dark No street lights,236620,1,3,1,1,0,1,1,5,Not at intersection,2,80,236620.0,N,2520539.493,2542617.351,SHEPPARTON,NORTH EASTERN REGION,SMALL_TOWNS,-36.61569,145.22963000000001,3610.0
T20100036153,7/9/10,22.30.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,571,M,2.0,5,Dark No street lights,236449,1,2,0,2,0,0,1,5,Not at intersection,3,100,236449.0,N,2393598.007,2433890.861,BALLARAT,WESTERN REGION,LARGE_PROVINCIAL_CITIES,-37.58968,143.79511000000002,3356.0
T20100036286,9/9/10,04.35.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,MEL,40,353,K,10.0,5,Dark No street lights,112034,1,1,0,1,0,0,1,5,Not at intersection,3,80,112034.0,N,2474281.274,2423559.81,MELTON,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.68848,144.70838999999998,3335.0
T20100036446,29/8/10,13.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,,,,,,1,Day,-3,1,1,0,1,0,0,2,5,Not at intersection,3,999,,,,,,,,,,
T20100037571,12/9/10,15.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,429,C,4.0,1,Day,45443,1,1,0,1,0,0,2,1,Cross intersection,3,80,45443.0,I,2536950.505,2441499.603,MURRINDINDI,NORTH EASTERN REGION,RURAL_VICTORIA,-37.52645,145.41807,3777.0
T20100037704,17/9/10,18.40.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,33,C,3.0,5,Dark No street lights,236609,1,1,0,1,0,0,1,5,Not at intersection,3,100,236609.0,N,2561889.577,2602981.627,MOIRA,NORTH EASTERN REGION,RURAL_VICTORIA,-36.06987,145.68704,3649.0
T20100038790,28/9/10,10.15.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,90,G,7.0,1,Day,236991,1,1,0,1,0,0,1,5,Not at intersection,3,100,236991.0,N,2318072.255,2348319.992,CORANGAMITE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.34877,142.9189,3265.0
T20100039121,30/9/10,16.10.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,32,C,8.0,1,Day,236972,1,1,0,1,0,0,1,5,Not at intersection,3,100,236972.0,N,2507738.344,2564689.028,SHEPPARTON,NORTH EASTERN REGION,RURAL_VICTORIA,-36.416959999999996,145.08629,3616.0
T20100039570,4/10/10,06.50.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,57,H,8.0,2,Dusk/Dawn,237161,1,2,0,1,0,1,1,5,Not at intersection,3,100,237161.0,N,2359454.728,2450479.747,PYRENEES,WESTERN REGION,RURAL_VICTORIA,-37.4357,143.41167,3373.0
T20100039599,2/10/10,19.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,44,G,9.0,2,Dusk/Dawn,237167,1,1,0,1,0,0,2,5,Not at intersection,3,100,237167.0,N,2441147.855,2505364.664,MOUNT ALEXANDER,NORTHERN REGION,RURAL_VICTORIA,-36.94981,144.33916000000002,3448.0
T20100039873,6/10/10,05.30.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,MEL,40,356,E,7.0,5,Dark No street lights,237078,1,1,0,1,0,0,1,5,Not at intersection,3,80,237078.0,N,2476049.447,2419948.737,MELTON,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.721070000000005,144.72832,3335.0
T20100040203,8/10/10,01.10.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,MEL,40,351,K,1.0,5,Dark No street lights,261971,1,1,0,1,0,0,1,5,Not at intersection,3,110,261971.0,N,2474347.569,2431810.328,MELTON,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.61414,144.70943,3427.0
T20100040203,8/10/10,01.10.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,MEL,40,351,K,1.0,5,Dark No street lights,261971,1,1,0,1,0,0,1,5,Not at intersection,3,110,261971.0,N,2474347.569,2431810.328,MELTON,METROPOLITAN NORTH WEST REGION,TOWNS,-37.61414,144.70943,3427.0
T20100040337,8/10/10,20.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,43,F,8.0,5,Dark No street lights,237315,1,1,0,1,0,0,1,5,Not at intersection,3,100,237315.0,N,2396743.375,2509292.501,CENTRAL GOLDFIELDS,WESTERN REGION,RURAL_VICTORIA,-36.91059,143.84112,3472.0
T20100042059,17/10/10,11.45.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,17,H,3.0,1,Day,237466,1,1,1,0,0,0,2,5,Not at intersection,2,999,237466.0,N,2264364.406,2655941.119,YARRIAMBIACK,WESTERN REGION,RURAL_VICTORIA,-35.56561,142.40085,3396.0
T20100042298,21/10/10,18.28.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,MEL,40,53,F,8.0,3,Dark Street lights on,237483,1,2,0,1,0,1,1,5,Not at intersection,3,50,237483.0,N,2480368.62,2404873.103,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.857,144.77691000000002,3028.0
T20100042608,23/10/10,20.45.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,31,G,9.0,5,Dark No street lights,237599,1,1,0,1,0,0,1,5,Not at intersection,3,100,237599.0,N,2493161.125,2560362.151,CAMPASPE,NORTHERN REGION,RURAL_VICTORIA,-36.45596,144.9237,3623.0
T20100042994,20/10/10,11.20.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,633,P,6.0,1,Day,237564,1,1,0,1,0,0,2,5,Not at intersection,3,60,237564.0,N,2458152.11,2459658.132,MACEDON RANGES,NORTHERN REGION,TOWNS,-37.36262,144.52754,3442.0
T20100043558,30/10/10,08.00.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,93,D,7.0,1,Day,237725,1,2,2,0,0,0,1,5,Not at intersection,2,100,237725.0,N,2428367.968,2350370.562,SURF COAST,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.34543,144.18068,3230.0
T20100043724,27/10/10,21.20.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,MEL,40,30,B,10.0,3,Dark Street lights on,237757,1,1,0,1,0,0,2,5,Not at intersection,3,50,237757.0,N,2498630.166,2413582.842,YARRA,METROPOLITAN NORTH WEST REGION,MELB_URBAN,-37.778729999999996,144.98445,3068.0
T20100043858,14/10/10,02.00.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,32,J,7,5,Dark No street lights,237844,1,1,0,1,0,0,2,2,T intersection,3,100,237844.0,I,2541472.343,2573898.161,SHEPPARTON,NORTH EASTERN REGION,RURAL_VICTORIA,-36.333090000000006,145.46196,3631.0
T20100044257,1/11/10,07.00.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,45,E,7,2,Dusk/Dawn,237977,1,1,1,0,0,0,2,5,Not at intersection,2,100,237977.0,N,2478211.084,2516109.838,BENDIGO,NORTHERN REGION,RURAL_VICTORIA,-36.85456,144.75564,3523.0
T20100044506,5/11/10,05.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,VCS,9,96,D,5,5,Dark No street lights,237762,2,3,3,0,0,0,1,2,T intersection,2,100,237762.0,I,2562081.105,2362329.53,CARDINIA,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-38.2384,145.70906000000002,3981.0
T20100045819,15/11/10,06.30.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,631,S,2,1,Day,237886,1,1,0,1,0,0,2,5,Not at intersection,3,80,237886.0,N,2441814.957,2484824.318,MOUNT ALEXANDER,NORTHERN REGION,RURAL_VICTORIA,-37.13496,144.34506000000002,3447.0
T20100046134,17/11/10,11.25.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,62,D,8,1,Day,238346,1,1,1,0,0,0,1,5,Not at intersection,2,100,238346.0,N,2562227.992,2452067.043,MURRINDINDI,NORTH EASTERN REGION,RURAL_VICTORIA,-37.42989,145.70317,3711.0
T20100046253,2/11/10,20.30.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,3,E,5,2,Dusk/Dawn,237974,1,1,0,1,0,0,2,5,Not at intersection,3,80,237974.0,N,2240920.52,2802953.616,MILDURA,WESTERN REGION,RURAL_VICTORIA,-34.235690000000005,142.19025,3498.0
T20100047134,24/11/10,00.10.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,96,C,4,5,Dark No street lights,238289,1,1,0,1,0,0,1,5,Not at intersection,3,100,238289.0,N,2559107.818,2370836.058,CARDINIA,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-38.161970000000004,145.67442,3815.0
T20100048384,1/12/10,21.45.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,21,E,6,5,Dark No street lights,238425,2,2,1,0,0,1,1,5,Not at intersection,2,100,238425.0,N,2428716.727,2634268.745,GANNAWARRA,NORTHERN REGION,RURAL_VICTORIA,-35.78725,144.21156000000002,3568.0
T20100049801,11/12/10,09.55.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,MEL,40,92,K,9,1,Day,29724,2,2,0,1,0,1,2,2,T intersection,3,60,29724.0,I,2509556.542,2384673.786,KINGSTON,METROPOLITAN SOUTH EAST REGION,MELB_URBAN,-38.03914,145.10886000000002,3196.0
T20100050342,12/12/10,12.00.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,92,A,9,1,Day,238650,1,1,1,0,0,0,2,5,Not at intersection,2,80,238650.0,N,2372603.962,2338535.646,COLAC OTWAY,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.446020000000004,143.54086,3249.0
T20100050373,15/12/10,06.45.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,80,C,2,1,Day,238680,1,1,0,1,0,0,2,5,Not at intersection,3,100,238680.0,N,2559241.325,2441456.045,MURRINDINDI,NORTH EASTERN REGION,RURAL_VICTORIA,-37.5257,145.67027,3778.0
T20100051197,21/12/10,02.30.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,20,G,6,5,Dark No street lights,238869,1,2,0,1,0,1,2,5,Not at intersection,3,100,238869.0,N,2403900.165,2634655.709,GANNAWARRA,NORTHERN REGION,RURAL_VICTORIA,-35.78159,143.93714,3579.0
T20100051310,21/12/10,08.37.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,46,E,4,1,Day,238901,1,4,0,1,0,3,2,5,Not at intersection,3,100,238901.0,N,2517555.373,2536267.58,SHEPPARTON,NORTH EASTERN REGION,RURAL_VICTORIA,-36.672979999999995,145.19641000000001,3610.0
T20100051718,16/12/10,21.30.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,417,F,13,5,Dark No street lights,239860,1,1,0,1,0,0,2,5,Not at intersection,3,100,239860.0,N,2507371.405,2448966.244,WHITTLESEA,METROPOLITAN NORTH WEST REGION,RURAL_VICTORIA,-37.45987,145.08333000000002,3757.0
T20100051888,26/12/10,05.30.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,600,E,12,2,Dusk/Dawn,239025,1,1,0,1,0,0,1,5,Not at intersection,3,90,239025.0,N,2439290.945,2535064.779,BENDIGO,NORTHERN REGION,LARGE_PROVINCIAL_CITIES,-36.68203,144.32068,3551.0
T20100052406,30/12/10,22.45.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,90,E,3,5,Dark No street lights,242539,1,1,0,1,0,0,1,5,Not at intersection,3,100,242539.0,N,2305842.379,2378987.561,MOYNE,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.07009,142.7872,3272.0
T20110000433,4/1/11,21.30.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,62,E,5,5,Dark No street lights,239121,1,4,0,4,0,0,1,5,Not at intersection,3,100,239121.0,N,2568709.975,2472464.289,MURRINDINDI,NORTH EASTERN REGION,RURAL_VICTORIA,-37.24563,145.77454,3712.0
T20110000450,5/1/11,09.55.00,3,Struck animal,3,Wednesday,167,STRUCK ANIMAL                        ,,,,,,1,Day,-1,1,1,0,1,0,0,1,5,Not at intersection,3,100,,,,,,,,,,
T20110001982,16/1/11,11.15.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,83,G,7,1,Day,239434,1,1,0,1,0,0,1,5,Not at intersection,3,100,239434.0,N,2706581.874,2403176.507,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.849540000000005,147.34755,3864.0
T20110002002,4/1/11,13.00.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,96,H,2,1,Day,239400,1,1,0,1,0,0,2,5,Not at intersection,3,60,239400.0,N,2586545.788,2386948.08,BAW BAW,EASTERN REGION,RURAL_VICTORIA,-38.01467,145.98556000000002,3831.0
T20110002487,28/12/10,16.00.00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL                        ,VCS,9,84,B,4,1,Day,240530,1,1,0,1,0,0,2,5,Not at intersection,3,60,240530.0,N,2729830.871,2423406.534,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.66188,147.60533,3875.0
T20110002499,19/1/11,22.35.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,93,F,7,5,Dark No street lights,239540,1,1,0,1,0,0,1,5,Not at intersection,3,80,239540.0,N,2435816.504,2349227.755,SURF COAST,SOUTH WESTERN REGION,RURAL_VICTORIA,-38.35628,144.26577,3228.0
T20110004027,28/1/11,21.00.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,,,,,,2,Dusk/Dawn,-3,1,1,0,1,0,0,2,5,Not at intersection,3,100,,,,,,,,,,
T20110005713,12/2/11,02.06.00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL                        ,VCS,9,59,H,5,5,Dark No street lights,240623,1,1,0,1,0,0,2,2,T intersection,3,100,240623.0,N,2448067.478,2475923.956,MACEDON RANGES,NORTHERN REGION,RURAL_VICTORIA,-37.215540000000004,144.41482,3444.0
T20110005911,14/2/11,06.35.00,3,Struck animal,2,Monday,167,STRUCK ANIMAL                        ,VCS,9,98,H,8,1,Day,240751,1,1,0,1,0,0,2,5,Not at intersection,3,100,240751.0,N,2671977.376,2342615.04,WELLINGTON,EASTERN REGION,RURAL_VICTORIA,-38.40205,146.96866,3851.0
T20110005927,10/2/11,21.20.00,3,Struck animal,5,Thursday,167,STRUCK ANIMAL                        ,VCS,9,59,F,7,5,Dark No street lights,240493,2,4,0,1,0,3,2,5,Not at intersection,3,80,240493.0,N,2436414.959,2458943.841,HEPBURN,WESTERN REGION,RURAL_VICTORIA,-37.36783,144.28208,3458.0
T20110006234,16/2/11,06.40.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,MEL,40,83,D,4,1,Day,242721,1,1,0,1,0,0,1,5,Not at intersection,3,80,242721.0,N,2526565.072,2396463.332,KNOX,METROPOLITAN SOUTH EAST REGION,RURAL_VICTORIA,-37.9326,145.30218,3156.0
T20110007111,19/2/11,22.30.00,3,Struck animal,7,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE       ,MEL,40,138,F,2,5,Dark No street lights,243699,1,1,0,1,0,0,1,1,Cross intersection,3,100,243699.0,N,2527151.994,2373147.033,CASEY,METROPOLITAN SOUTH EAST REGION,SMALL_TOWNS,-38.14264,145.30972,3978.0
T20110007867,25/2/11,20.30.00,3,Struck animal,6,Friday,167,STRUCK ANIMAL                        ,MEL,40,731,G,4,1,Day,240640,1,1,1,0,0,0,2,5,Not at intersection,2,100,240640.0,N,2516818.357,2336169.594,BASS COAST,EASTERN REGION,RURAL_VICTORIA,-38.475970000000004,145.1927,3922.0
T20110007973,23/2/11,07.45.00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL                        ,VCS,9,3,C,6,1,Day,240658,1,1,0,1,0,0,2,5,Not at intersection,3,100,240658.0,N,2233636.386,2798348.736,MILDURA,WESTERN REGION,RURAL_VICTORIA,-34.27518,142.10978,3498.0
T20110008853,6/3/11,11.40.00,3,Struck animal,1,Sunday,167,STRUCK ANIMAL                        ,VCS,9,86,A,2,1,Day,243507,1,1,1,0,0,0,1,5,Not at intersection,2,100,243507.0,N,2811947.708,2435506.862,EAST GIPPSLAND,EASTERN REGION,RURAL_VICTORIA,-37.52906,148.53037,3888.0
